"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score.x","Agency.x","WRIA.Number.x","Basin.x","Subbasin.x","Stream.or.River","Project.x","Visit.Date","Year","Lab.Name","Site.Code.x","Latitude.x","Longitude.x","Row","Site.ID","WRIA.Number.y","WRIA","Basin.y","Subbasin.y","Stream","Agency.y","Project.y","Site.Code.y","Latitude.y","Longitude.y","Event.Date","Date.Released","Taxonomic.Resolution","Total.SqFt","Taxa.Richness.Quantity","Ephemeroptera.Richness.Quantity","Plecoptera.Richness.Quantity","Trichoptera.Richness.Quantity","EPT.Richness.Quantity","Clinger.Richness.Quantity","Long-Lived.Richness.Quantity","Intolerant.Richness.Quantity","Percent.Dominant.Quantity","Predator.Percent.Quantity","Tolerant.Percent.Quantity","Number.of.Organisms","Overall.Score.y","Taxa.Richness.Score","Ephemeroptera.Richness.Score","Plecoptera.Richness.Score","Trichoptera.Richness.Score","Clinger.Richness.Score","Long-Lived.Richness.Score","Intolerant.Richness.Score","Percent.Dominant.Score","Predator.Percent.Score","Tolerant.Percent.Score","diff"
"32",58,27,5,6,4,15,8,4,334,5,12,481,1.03950103950104,2.49480249480249,69.4386694386694,5.23809523809524,5.71428571428571,7.14285714285714,3.75,5.88235294117647,7.5,5.71428571428571,3.30561330561331,0.747401247401247,9.75825557220906,54.7531468759239,"King County - Roads",8,"Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","ESA Water Quality","2006-09-05",2006,"ABR, Inc.","E1114",47.735764,-122.142252,1429,333,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Sammamish River tributary (0090)","King County - Roads","ESA Water Quality","E1114",47.735764,-122.142252,38965,39622,"Coarse",3,27,5,6,4,15,15,8,4,0.694,0.025,0.01,481,54.8,5.2,5.7,7.1,3.8,5.9,7.5,5.7,3.3,0.8,9.8,-0.046853124076101
"33",59,17,1,3,3,8,5,1,51,30,15,97,30.9278350515464,15.4639175257732,52.5773195876289,0.476190476190476,0,2.85714285714286,2.5,1.76470588235294,3.75,1.42857142857143,7.74281063483451,7.2319587628866,2.80748022057061,30.5588602625494,"King County - Roads",8,"Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","ESA Water Quality","2006-09-01",2006,"ABR, Inc.","E1118",47.740392,-122.143717,1373,334,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Gold Creek (Sammamish)","King County - Roads","ESA Water Quality","E1118",47.740392,-122.143717,38961,39622,"Coarse",3,17,1,3,3,7,8,5,1,0.526,0.155,0.309,97,30.6,0.5,0,2.9,2.5,1.8,3.8,1.4,7.7,7.3,2.8,-0.0411397374505889
"34",60,12,1,0,0,4,5,0,160,109,1,265,41.1320754716981,0.377358490566038,60.377358490566,0,0,0,0,0,3.75,0,5.6901688182721,0,0.434401053093461,9.87456987136556,"King County - Roads",8,"Sammamish River Basin","Sammamish River Subbasin","High School Creek","CIP Support","2006-08-31",2006,"ABR, Inc.","Sammamish 1-A",47.710647,-122.141904,1383,335,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","High School Creek","King County - Roads","CIP Support","Sammamish 1-A",47.710647,-122.141904,38960,39622,"Coarse",3,12,1,0,0,1,4,5,0,0.604,0.004,0.411,265,9.9,0,0,0,0,0,3.8,0,5.7,0,0.4,-0.0254301286344436
"35",61,16,1,1,0,6,6,0,196,129,5,236,54.6610169491525,2.11864406779661,83.0508474576271,0,0,0,0,0.588235294117647,5,0,0,0.559322033898305,0,6.14755732801595,"King County - Roads",8,"Sammamish River Basin","Sammamish River Subbasin","High School Creek","CIP Support","2006-08-31",2006,"ABR, Inc.","Sammamish 1-B",47.71061,-122.137148,1386,336,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","High School Creek","King County - Roads","CIP Support","Sammamish 1-B",47.71061,-122.137148,38960,39622,"Coarse",3,16,1,1,0,2,6,6,0,0.831,0.021,0.547,236,6.1,0,0,0,0,0.6,5,0,0,0.5,0,0.0475573280159516
"36",62,10,0,0,0,2,4,0,147,5,3,165,3.03030303030303,1.81818181818182,89.0909090909091,0,0,0,0,0,2.5,0,0,0.409090909090909,9.29527836504581,12.2043692741367,"King County - Roads",8,"Sammamish River Basin","Sammamish River Subbasin","High School Creek","CIP Support","2006-08-31",2006,"ABR, Inc.","Sammamish 1-C",47.712305,-122.131701,1389,337,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","High School Creek","King County - Roads","CIP Support","Sammamish 1-C",47.712305,-122.131701,38960,39622,"Coarse",3,10,0,0,0,0,2,4,0,0.891,0.018,0.03,165,12.2,0,0,0,0,0,2.5,0,0,0.4,9.3,0.00436927413671739
"37",64,8,0,0,1,1,0,0,102,79,1,138,57.2463768115942,0.72463768115942,73.9130434782609,0,0,0,0,0,0,0,2.12814645308925,0,0,2.12814645308925,"King County - Roads",7,"Lower Snoqualmie Basin","Harris Creek Subbasin","Adair Creek tributary","ESA Water Quality","2006-08-29",2006,"ABR, Inc.","E2072",47.709167,-122.002589,197,340,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Harris Creek Subbasin","Adair Creek tributary","King County - Roads","ESA Water Quality","E2072",47.709167,-122.002589,38958,39622,"Coarse",3,8,0,0,1,1,1,0,0,0.739,0.007,0.572,138,2.1,0,0,0,0,0,0,0,2.1,0,0,0.0281464530892461
"38",65,14,3,1,4,11,5,2,46,31,9,73,42.4657534246575,12.3287671232877,63.013698630137,0,2.85714285714286,0,3.75,3.52941176470588,3.75,2.85714285714286,4.99639509733237,5.66438356164384,0.124243389614527,27.5287195275823,"King County - Roads",7,"Lower Snoqualmie Basin","Raging River Subbasin","Snoqualmie River tributary (Raging River subbasin)","ESA Water Quality","2006-09-07",2006,"ABR, Inc.","E2118",47.553046,-121.877166,264,341,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Raging River Subbasin","Snoqualmie River tributary (Raging River subbasin)","King County - Roads","ESA Water Quality","E2118",47.553046,-121.877166,38967,39622,"Coarse",3,14,3,1,4,8,11,5,2,0.63,0.123,0.425,73,27.5,0,2.9,0,3.8,3.5,3.8,2.9,5,5.7,0.1,0.0287195275823287
"39",66,17,4,3,2,10,6,3,58,0,9,83,0,10.8433734939759,69.8795180722892,0.476190476190476,4.28571428571429,2.85714285714286,1.25,2.94117647058824,5,4.28571428571429,3.18960050729233,4.92168674698795,10,39.2072256296304,"King County - Roads",7,"Lower Snoqualmie Basin","Kimball Creek Subbasin","Brockway Creek","ESA Water Quality","2006-08-01",2006,"ABR, Inc.","E2153",47.529513,-121.802481,223,342,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Kimball Creek Subbasin","Brockway Creek","King County - Roads","ESA Water Quality","E2153",47.529513,-121.802481,38930,39622,"Coarse",3,17,4,3,2,9,10,6,3,0.699,0.108,0,83,39.2,0.5,4.3,2.9,1.2,2.9,5,4.3,3.2,4.9,10,0.00722562963041185
"40",67,22,3,5,4,12,9,2,75,18,34,134,13.4328358208955,25.3731343283582,55.9701492537313,2.85714285714286,2.85714285714286,5.71428571428571,3.75,4.11764705882353,8.75,2.85714285714286,6.84996072270228,10,6.876084692815,54.6294067600551,"King County - Roads",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Snoqualmie River tributary (Cherry Creek subbasin)","ESA Water Quality","2006-08-28",2006,"ABR, Inc.","E2052",47.737755,-122.014856,160,343,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Cherry Creek Subbasin","Snoqualmie River tributary (Cherry Creek subbasin)","King County - Roads","ESA Water Quality","E2052",47.737755,-122.014856,38957,39622,"Coarse",3,22,3,5,4,12,12,9,2,0.56,0.254,0.134,134,54.6,2.9,2.9,5.7,3.8,4.1,8.8,2.9,6.8,10,6.9,0.0294067600550889
"41",69,31,6,7,6,15,8,4,128,6,14,225,2.66666666666667,6.22222222222222,56.8888888888889,7.14285714285714,7.14285714285714,8.57142857142857,6.25,5.88235294117647,7.5,5.71428571428571,6.60818713450293,2.61111111111111,9.37984496124031,66.8029247194594,"King County - Roads",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Little Soos Creek","ESA Water Quality","2006-09-07",2006,"ABR, Inc.","E242",47.387033,-122.109331,1763,345,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Soos Creek Subbasin","Little Soos Creek","King County - Roads","ESA Water Quality","E242",47.387033,-122.109331,38967,39622,"Coarse",3,31,6,7,6,19,15,8,4,0.569,0.062,0.027,225,66.8,7.1,7.1,8.6,6.2,5.9,7.5,5.7,6.6,2.6,9.4,0.00292471945940065
"42",70,28,5,4,6,16,4,2,283,6,38,477,1.25786163522013,7.9664570230608,59.3291404612159,5.71428571428571,5.71428571428571,4.28571428571429,6.25,6.47058823529412,2.5,2.85714285714286,5.96601566810107,3.4832285115304,9.7074740383209,52.9487350246751,"King County - Roads",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Snoqualmie River - S Fork tributary","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1031",47.464867,-121.758054,425,346,7,"WRIA 7 - Snohomish","Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Snoqualmie River - S Fork tributary","King County - Roads","ESA Water Quality","E1031",47.464867,-121.758054,38966,39622,"Coarse",3,28,5,4,6,15,16,4,2,0.593,0.08,0.013,477,53,5.7,5.7,4.3,6.2,6.5,2.5,2.9,6,3.5,9.7,-0.0512649753249406
"43",71,34,4,6,10,18,11,5,319,6,29,436,1.37614678899083,6.65137614678899,73.1651376146789,8.57142857142857,4.28571428571429,7.14285714285714,10,7.64705882352941,10,7.14285714285714,2.32496378561082,2.8256880733945,9.67996586302539,69.6205336884173,"King County - Roads",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Boxley Creek tributary","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1045",47.445891,-121.728739,410,347,7,"WRIA 7 - Snohomish","Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Boxley Creek tributary","King County - Roads","ESA Water Quality","E1045",47.445891,-121.728739,38966,39622,"Coarse",3,34,4,6,10,20,18,11,5,0.732,0.067,0.014,436,69.6,8.6,4.3,7.1,10,7.6,10,7.1,2.3,2.9,9.7,0.0205336884172738
"44",72,28,3,7,6,17,8,5,233,36,36,378,9.52380952380952,9.52380952380952,61.6402116402116,5.71428571428571,2.85714285714286,8.57142857142857,6.25,7.05882352941176,7.5,7.14285714285714,5.35783904204957,4.26190476190476,7.78516057585825,62.4994421949386,"King County - Roads",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Clough Creek","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1023",47.473741,-121.78624,416,348,7,"WRIA 7 - Snohomish","Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Clough Creek","King County - Roads","ESA Water Quality","E1023",47.473741,-121.78624,38966,39622,"Coarse",3,28,3,7,6,16,17,8,5,0.616,0.095,0.095,378,62.5,5.7,2.9,8.6,6.2,7.1,7.5,7.1,5.4,4.2,7.8,-0.000557805061369265
"45",73,18,2,4,4,9,7,3,142,23,63,276,8.33333333333333,22.8260869565217,51.4492753623188,0.952380952380952,1.42857142857143,4.28571428571429,3.75,2.35294117647059,6.25,4.28571428571429,8.03966437833715,10,8.06201550387597,49.4070020110647,"King County - Roads",7,"Snoqualmie Forks Basin","N Fork Snoqualmie Subbasin","Tate Creek tributary","ESA Water Quality","2006-08-30",2006,"ABR, Inc.","E1001",47.531223,-121.765505,405,349,7,"WRIA 7 - Snohomish","Snoqualmie Forks Basin","N Fork Snoqualmie Subbasin","Tate Creek tributary","King County - Roads","ESA Water Quality","E1001",47.531223,-121.765505,38959,39622,"Coarse",3,18,2,4,4,10,9,7,3,0.514,0.228,0.083,276,49.4,1,1.4,4.3,3.8,2.4,6.2,4.3,8.1,10,8.1,0.0070020110646567
"46",75,14,2,2,2,8,6,2,87,10,33,139,7.19424460431655,23.7410071942446,62.589928057554,0,1.42857142857143,1.42857142857143,1.25,1.76470588235294,5,2.85714285714286,5.10791366906475,10,8.32691985946127,37.1638251251647,"King County - Roads",7,"Lower Snoqualmie Basin","Griffin Creek Subbasin","Langlois Creek tributary","ESA Water Quality","2006-09-07",2006,"ABR, Inc.","E1073",47.63038,-121.882138,177,351,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Griffin Creek Subbasin","Langlois Creek tributary","King County - Roads","ESA Water Quality","E1073",47.63038,-121.882138,38967,39622,"Coarse",3,14,2,2,2,6,8,6,2,0.626,0.237,0.072,139,37.2,0,1.4,1.4,1.2,1.8,5,2.9,5.1,10,8.3,-0.036174874835325
"47",76,22,5,3,5,16,5,5,243,5,20,357,1.40056022408964,5.60224089635854,68.0672268907563,2.85714285714286,5.71428571428571,2.85714285714286,5,6.47058823529412,3.75,7.14285714285714,3.66651923927466,2.30112044817927,9.67428831997915,49.4339448141558,"King County - Roads",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Tuck Creek","ESA Water Quality","2006-08-28",2006,"ABR, Inc.","E540",47.746525,-122.013959,167,352,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Cherry Creek Subbasin","Tuck Creek","King County - Roads","ESA Water Quality","E540",47.746525,-122.013959,38957,39622,"Coarse",3,22,5,3,5,13,16,5,5,0.681,0.056,0.014,357,49.4,2.9,5.7,2.9,5,6.5,3.8,7.1,3.7,2.3,9.7,0.0339448141557739
"48",77,29,8,6,4,14,5,4,126,11,72,258,4.26356589147287,27.906976744186,48.8372093023256,6.19047619047619,10,7.14285714285714,3.75,5.29411764705882,3.75,5.71428571428571,8.72705018359853,10,9.00847304849468,69.5772599267711,"King County - Roads",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Tuck Creek","ESA Water Quality","2006-08-28",2006,"ABR, Inc.","P752",47.753839,-122.018795,170,353,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Cherry Creek Subbasin","Tuck Creek","King County - Roads","ESA Water Quality","P752",47.753839,-122.018795,38957,39622,"Coarse",3,29,8,6,4,18,14,5,4,0.488,0.279,0.043,258,69.6,6.2,10,7.1,3.8,5.3,3.8,5.7,8.7,10,9,-0.0227400732289169
"49",78,25,6,5,3,14,7,3,113,66,51,246,26.8292682926829,20.7317073170732,45.9349593495935,4.28571428571429,7.14285714285714,5.71428571428571,2.5,5.29411764705882,6.25,4.28571428571429,9.49080017115961,9.86585365853658,3.76063528077141,58.5899781860979,"King County - Roads",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Tahlequah Creek","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E2887",47.334554,-122.508612,1994,354,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Tahlequah Creek","King County - Roads","ESA Water Quality","E2887",47.334554,-122.508612,38966,39622,"Coarse",3,25,6,5,3,14,14,7,3,0.459,0.207,0.268,246,58.6,4.3,7.1,5.7,2.5,5.3,6.2,4.3,9.5,9.9,3.8,-0.0100218139021493
"50",79,33,5,7,5,14,9,5,221,10,47,335,2.98507462686567,14.0298507462687,65.9701492537313,8.09523809523809,5.71428571428571,8.57142857142857,5,5.29411764705882,8.75,7.14285714285714,4.21838177533386,6.51492537313433,9.30579659840333,68.6070309177399,"King County - Roads",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Fisher Creek (Vashon)","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1227",47.384003,-122.481435,1931,355,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Fisher Creek (Vashon)","King County - Roads","ESA Water Quality","E1227",47.384003,-122.481435,38966,39622,"Coarse",3,33,5,7,5,17,14,9,5,0.66,0.14,0.03,335,68.6,8.1,5.7,8.6,5,5.3,8.8,7.1,4.2,6.5,9.3,0.00703091773988263
"51",84,26,4,5,4,12,8,2,191,5,69,364,1.37362637362637,18.956043956044,52.4725274725275,4.76190476190476,4.28571428571429,5.71428571428571,3.75,4.11764705882353,7.5,2.85714285714286,7.77038750722961,8.97802197802198,9.6805520061334,59.4156561692561,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2006-08-21",2006,"ABR, Inc.","08BEA3321",47.754916,-122.104024,944,111,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Cold Creek","King County - DNRP","Ambient Monitoring","08BEA3321",47.754916,-122.104024,38950,39612,"Coarse",3,26,4,5,4,13,12,8,2,0.525,0.19,0.014,364,59.4,4.8,4.3,5.7,3.8,4.1,7.5,2.9,7.8,9,9.7,0.0156561692561468
"52",87,24,3,5,4,16,9,2,160,45,73,463,9.71922246220302,15.7667386609071,34.5572354211663,3.80952380952381,2.85714285714286,5.71428571428571,3.75,6.47058823529412,8.75,2.85714285714286,10,7.38336933045356,7.73971570646441,59.3317685103073,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2006-08-17",2006,"ABR, Inc.","08BEA3650",47.717871,-122.076997,928,115,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","King County - DNRP","Ambient Monitoring","08BEA3650",47.717871,-122.076997,38946,39612,"Coarse",3,24,3,5,4,12,16,9,2,0.346,0.158,0.097,463,59.4,3.8,2.9,5.7,3.8,6.5,8.8,2.9,10,7.4,7.7,-0.0682314896926712
"53",92,21,2,5,3,10,5,0,63,10,26,157,6.36942675159236,16.5605095541401,40.1273885350318,2.38095238095238,1.42857142857143,5.71428571428571,2.5,2.94117647058824,3.75,0,10,7.78025477707006,8.51873796474596,45.0139787362138,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Molasses Creek","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08CED2518",47.466198,-122.159083,704,121,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Molasses Creek","King County - DNRP","Ambient Monitoring","08CED2518",47.466759,-122.159109,38957,39612,"Coarse",3,21,2,5,3,10,10,5,0,0.401,0.166,0.064,157,45,2.4,1.4,5.7,2.5,2.9,3.8,0,10,7.8,8.5,0.0139787362137866
"54",94,28,4,4,3,12,7,1,112,71,30,194,36.5979381443299,15.4639175257732,57.7319587628866,5.71428571428571,4.28571428571429,4.28571428571429,2.5,4.11764705882353,6.25,1.42857142857143,6.38632664134563,7.2319587628866,1.48885159434188,43.6890697716834,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08CED2898",47.461466,-122.125545,673,123,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","King County - DNRP","Ambient Monitoring","08CED2898",47.461466,-122.125545,38957,39612,"Coarse",3,28,4,4,3,11,12,7,1,0.577,0.155,0.366,194,43.7,5.7,4.3,4.3,2.5,4.1,6.2,1.4,6.4,7.3,1.5,-0.0109302283166386
"55",99,38,10,8,7,22,11,12,132,4,30,268,1.49253731343284,11.1940298507463,49.2537313432836,10,10,10,7.5,10,10,10,8.61743912018853,5.09701492537313,9.65289829920167,90.8673523447633,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Webster Creek - Upper (0341)","Ambient Monitoring","2006-08-23",2006,"ABR, Inc.","08CED5046",47.4277,-121.91545,732,129,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Webster Creek - Upper (0341)","King County - DNRP","Ambient Monitoring","08CED5046",47.4277,-121.91545,38952,39612,"Coarse",3,38,10,8,7,25,22,11,11,0.493,0.112,0.015,268,90.9,10,10,10,7.5,10,10,10,8.6,5.1,9.7,-0.0326476552366728
"56",102,25,4,5,2,11,5,0,312,34,51,473,7.18816067653277,10.7822410147992,65.9619450317125,4.28571428571429,4.28571428571429,5.71428571428571,1.25,3.52941176470588,3.75,0,4.2205407811283,4.89112050739958,8.32833472638773,40.2551220653358,"King County - DNRP",8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS1964",47.529663,-122.200605,750,132,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","King County - DNRP","Ambient Monitoring","08EAS1964",47.529663,-122.200605,38932,39612,"Coarse",3,25,4,5,2,11,11,5,0,0.66,0.108,0.072,473,40.3,4.3,4.3,5.7,1.2,3.5,3.8,0,4.2,4.9,8.3,-0.0448779346642283
"57",106,24,2,4,4,12,6,0,185,53,63,388,13.659793814433,16.2371134020619,47.680412371134,3.80952380952381,1.42857142857143,4.28571428571429,3.75,4.11764705882353,5,0,9.03147042864894,7.61855670103093,6.82330376408535,45.8647874763983,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS2446",47.55253,-122.16512,447,136,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","King County - DNRP","Ambient Monitoring","08EAS2446",47.55253,-122.16512,38932,39612,"Coarse",3,24,2,4,4,10,12,6,0,0.477,0.162,0.137,388,45.8,3.8,1.4,4.3,3.8,4.1,5,0,9,7.6,6.8,0.0647874763982799
"58",111,22,1,4,4,10,6,1,37,3,23,87,3.44827586206897,26.4367816091954,42.5287356321839,2.85714285714286,0,4.28571428571429,3.75,2.94117647058824,5,1.42857142857143,10,10,9.19807538091419,49.460680422931,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108)","Ambient Monitoring","2006-09-14",2006,"ABR, Inc.","08EVA3640",47.674662,-122.072706,1159,143,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108)","King County - DNRP","Ambient Monitoring","08EVA3640",47.674662,-122.072706,38974,39612,"Coarse",3,22,1,4,4,9,10,6,1,0.425,0.264,0.034,87,49.5,2.9,0,4.3,3.8,2.9,5,1.4,10,10,9.2,-0.0393195770690085
"59",117,29,4,7,6,13,9,2,115,4,40,244,1.63934426229508,16.3934426229508,47.1311475409836,6.19047619047619,4.28571428571429,8.57142857142857,6.25,4.70588235294118,8.75,2.85714285714286,9.17601380500431,7.69672131147541,9.61875714830347,68.1021365224863,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0198)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08ISS3958",47.518325,-122.036396,1283,151,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0198)","King County - DNRP","Ambient Monitoring","08ISS3958",47.518325,-122.036396,38932,39612,"Coarse",3,29,4,7,6,17,13,9,2,0.471,0.164,0.016,244,68.1,6.2,4.3,8.6,6.2,4.7,8.8,2.9,9.2,7.7,9.6,0.00213652248626772
"60",120,33,9,9,4,18,8,7,211,5,60,424,1.17924528301887,14.1509433962264,49.7641509433962,8.09523809523809,10,10,3.75,7.64705882352941,7.5,10,8.48311817279047,6.57547169811321,9.72575691092585,81.776643700597,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0203)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08ISS4373",47.501198,-122.02214,1287,154,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0203)","King County - DNRP","Ambient Monitoring","08ISS4373",47.501198,-122.02214,38932,39612,"Coarse",3,33,9,9,4,22,18,8,7,0.498,0.142,0.012,424,81.8,8.1,10,10,3.8,7.6,7.5,10,8.5,6.6,9.7,-0.0233562994029768
"61",124,37,9,10,7,19,9,11,242,2,85,470,0.425531914893617,18.0851063829787,51.4893617021277,10,10,10,7.5,8.23529411764706,8.75,10,8.02911534154535,8.54255319148936,9.90103908955962,90.9580017402414,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Holder Creek tributary","Ambient Monitoring","2006-08-17",2006,"ABR, Inc.","08ISS4735",47.47075,-121.964356,1240,158,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Holder Creek tributary","King County - DNRP","Ambient Monitoring","08ISS4735",47.47075,-121.964356,38946,39612,"Coarse",3,37,9,10,7,26,19,9,11,0.515,0.181,0.004,470,91,10,10,10,7.5,8.2,8.8,10,8,8.6,9.9,-0.0419982597585999
