"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","Agency","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"65",70,28,5,4,6,16,4,2,283,6,39,477,1.25786163522013,8.17610062893082,59.3291404612159,5.71428571428571,5.71428571428571,4.28571428571429,6.25,6.47058823529412,2.5,2.85714285714286,5.96601566810107,3.58805031446541,9.7074740383209,53.0535568276101,"King County - Roads",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Snoqualmie River - S Fork tributary","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1031",47.464867,-121.758054
"66",71,33,4,6,10,17,11,5,319,6,29,435,1.37931034482759,6.66666666666667,73.3333333333333,8.09523809523809,4.28571428571429,7.14285714285714,10,7.05882352941176,10,7.14285714285714,2.28070175438597,2.83333333333333,9.67923015236568,68.5187554361634,"King County - Roads",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Boxley Creek tributary","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1045",47.445891,-121.728739
"67",72,28,3,7,6,17,8,5,233,36,36,378,9.52380952380952,9.52380952380952,61.6402116402116,5.71428571428571,2.85714285714286,8.57142857142857,6.25,7.05882352941176,7.5,7.14285714285714,5.35783904204957,4.26190476190476,7.78516057585825,62.4994421949386,"King County - Roads",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Clough Creek","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1023",47.473741,-121.78624
"68",73,18,2,4,4,9,7,3,142,23,63,276,8.33333333333333,22.8260869565217,51.4492753623188,0.952380952380952,1.42857142857143,4.28571428571429,3.75,2.35294117647059,6.25,4.28571428571429,8.03966437833715,10,8.06201550387597,49.4070020110647,"King County - Roads",7,"Snoqualmie Forks Basin","N Fork Snoqualmie Subbasin","Tate Creek tributary","ESA Water Quality","2006-08-30",2006,"ABR, Inc.","E1001",47.531223,-121.765505
"69",74,35,6,8,7,26,10,8,261,69,44,500,13.8,8.8,52.2,9.04761904761905,7.14285714285714,10,7.5,10,10,10,7.84210526315789,3.9,6.7906976744186,82.2232791280527,"King County - Roads",7,"Lower Snoqualmie Basin","Tokul Creek Subbasin","Tokul Creek","ESA Water Quality","2006-08-30",2006,"ABR, Inc.","E1017",47.556448,-121.818613
"70",75,14,2,2,2,8,6,2,87,10,33,139,7.19424460431655,23.7410071942446,62.589928057554,0,1.42857142857143,1.42857142857143,1.25,1.76470588235294,5,2.85714285714286,5.10791366906475,10,8.32691985946127,37.1638251251647,"King County - Roads",7,"Lower Snoqualmie Basin","Griffin Creek Subbasin","Langlois Creek tributary","ESA Water Quality","2006-09-07",2006,"ABR, Inc.","E1073",47.63038,-121.882138
"71",76,21,5,3,5,15,5,5,243,5,20,356,1.40449438202247,5.61797752808989,68.2584269662921,2.38095238095238,5.71428571428571,2.85714285714286,5,5.88235294117647,3.75,7.14285714285714,3.61620342992312,2.30898876404494,9.67337339952966,48.3261566299123,"King County - Roads",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Tuck Creek","ESA Water Quality","2006-08-28",2006,"ABR, Inc.","E540",47.746525,-122.013959
"72",77,29,8,6,4,14,5,4,126,11,72,258,4.26356589147287,27.906976744186,48.8372093023256,6.19047619047619,10,7.14285714285714,3.75,5.29411764705882,3.75,5.71428571428571,8.72705018359853,10,9.00847304849468,69.5772599267711,"King County - Roads",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Tuck Creek","ESA Water Quality","2006-08-28",2006,"ABR, Inc.","P752",47.753839,-122.018795
"73",78,24,6,5,3,13,7,3,113,66,51,245,26.9387755102041,20.8163265306122,46.1224489795918,3.80952380952381,7.14285714285714,5.71428571428571,2.5,4.70588235294118,6.25,4.28571428571429,9.44146079484425,9.90816326530612,3.73516848599905,57.4930558514716,"King County - Roads",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Tahlequah Creek","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E2887",47.334554,-122.508612
"74",79,33,5,7,5,14,9,5,221,10,48,335,2.98507462686567,14.3283582089552,65.9701492537313,8.09523809523809,5.71428571428571,8.57142857142857,5,5.29411764705882,8.75,7.14285714285714,4.21838177533386,6.66417910447761,9.30579659840333,68.7562846490831,"King County - Roads",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Fisher Creek (Vashon)","ESA Water Quality","2006-09-06",2006,"ABR, Inc.","E1227",47.384003,-122.481435
"75",80,26,4,4,5,14,7,1,195,23,42,500,4.6,8.4,39,4.76190476190476,4.28571428571429,4.28571428571429,5,5.29411764705882,6.25,1.42857142857143,10,3.7,8.93023255813953,53.9362549671031,"King County - Roads",10,"Green Waters Basin","Mud Mt Lake Subbasin","Boise Creek","ESA Water Quality","2006-09-07",2006,"ABR, Inc.","E2168",47.17617,-122.018457
"76",81,28,6,7,5,19,7,6,377,262,36,500,52.4,7.2,75.4,5.71428571428571,7.14285714285714,8.57142857142857,5,8.23529411764706,6.25,8.57142857142857,1.73684210526316,3.1,0,54.3221362229102,"King County - Roads",10,"Green Waters Basin","Mud Mt Lake Subbasin","Boise Creek","ESA Water Quality","2006-08-28",2006,"ABR, Inc.","E2154",47.185432,-121.963254
"77",83,28,4,5,7,16,9,1,204,7,120,500,1.4,24,40.8,5.71428571428571,4.28571428571429,5.71428571428571,7.5,6.47058823529412,8.75,1.42857142857143,10,10,9.67441860465116,69.5378639828024,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Ambient Monitoring","2006-09-13",2006,"ABR, Inc.","08BEA3312",47.703496,-122.09254
"78",84,26,4,5,4,12,8,2,191,5,69,364,1.37362637362637,18.956043956044,52.4725274725275,4.76190476190476,4.28571428571429,5.71428571428571,3.75,4.11764705882353,7.5,2.85714285714286,7.77038750722961,8.97802197802198,9.6805520061334,59.4156561692561,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Cold Creek","Ambient Monitoring","2006-08-21",2006,"ABR, Inc.","08BEA3321",47.754916,-122.104024
"79",85,26,6,3,5,11,6,1,352,7,28,500,1.4,5.6,70.4,4.76190476190476,7.14285714285714,2.85714285714286,5,3.52941176470588,5,1.42857142857143,3.05263157894737,2.3,9.67441860465116,44.7469381387806,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Ambient Monitoring","2006-08-30",2006,"ABR, Inc.","08BEA3478",47.694994,-122.08918
"80",86,22,4,4,3,10,4,1,253,111,28,500,22.2,5.6,50.6,2.85714285714286,4.28571428571429,4.28571428571429,2.5,2.94117647058824,2.5,1.42857142857143,8.26315789473684,2.3,4.83720930232558,36.1986865247935,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Cottage Lake Creek","Ambient Monitoring","2006-08-22",2006,"ABR, Inc.","08BEA3571",47.744769,-122.088883
"81",87,24,3,5,4,16,9,2,160,45,73,463,9.71922246220302,15.7667386609071,34.5572354211663,3.80952380952381,2.85714285714286,5.71428571428571,3.75,6.47058823529412,8.75,2.85714285714286,10,7.38336933045356,7.73971570646441,59.3317685103073,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2006-08-17",2006,"ABR, Inc.","08BEA3650",47.717871,-122.076997
"82",88,24,5,5,4,15,7,3,270,8,125,500,1.6,25,54,3.80952380952381,5.71428571428571,5.71428571428571,3.75,5.88235294117647,6.25,4.28571428571429,7.36842105263158,10,9.62790697674419,62.4024904943618,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Seidel Creek","Ambient Monitoring","2006-08-17",2006,"ABR, Inc.","08BEA3737",47.718328,-122.073941
"83",89,22,2,2,6,10,4,1,429,8,6,500,1.6,1.2,85.8,2.85714285714286,1.42857142857143,1.42857142857143,6.25,2.94117647058824,2.5,1.42857142857143,0,0.1,9.62790697674419,28.5619405901896,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2006-08-30",2006,"ABR, Inc.","08BEA3747",47.758758,-122.057993
"84",90,28,3,9,5,15,10,3,269,4,85,500,0.8,17,53.8,5.71428571428571,2.85714285714286,10,5,5.88235294117647,10,4.28571428571429,7.42105263157895,8,9.81395348837209,68.9745019182704,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Struve Creek","Ambient Monitoring","2006-08-22",2006,"ABR, Inc.","08BEA3826",47.7336,-122.05881
"85",91,26,4,7,5,13,6,2,286,29,46,500,5.8,9.2,57.2,4.76190476190476,4.28571428571429,8.57142857142857,5,4.70588235294118,5,2.85714285714286,6.52631578947369,4.1,8.65116279069767,54.459551409303,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Maplewood Creek","Ambient Monitoring","2006-08-29",2006,"ABR, Inc.","08CED2433",47.474227,-122.163593
"86",92,21,2,5,3,10,5,0,63,10,26,157,6.36942675159236,16.5605095541401,40.1273885350318,2.38095238095238,1.42857142857143,5.71428571428571,2.5,2.94117647058824,3.75,0,10,7.78025477707006,8.51873796474596,45.0139787362138,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Molasses Creek","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08CED2518",47.466198,-122.159083
"87",93,16,2,3,3,7,5,0,372,226,16,500,45.2,3.2,74.4,0,1.42857142857143,2.85714285714286,2.5,1.17647058823529,3.75,0,2,1.1,0,14.8121848739496,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Madsen Creek","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08CED2711",47.453235,-122.137979
"88",94,28,4,4,3,12,7,1,112,71,30,194,36.5979381443299,15.4639175257732,57.7319587628866,5.71428571428571,4.28571428571429,4.28571428571429,2.5,4.11764705882353,6.25,1.42857142857143,6.38632664134563,7.2319587628866,1.48885159434188,43.6890697716834,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08CED2898",47.461466,-122.125545
"89",95,35,6,7,8,20,13,7,182,16,56,500,3.2,11.2,36.4,9.04761904761905,7.14285714285714,8.57142857142857,8.75,8.82352941176471,10,10,10,5.1,9.25581395348837,86.6912481271578,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Rock Creek (Lower Cedar)","Ambient Monitoring","2006-08-23",2006,"ABR, Inc.","08CED4192",47.374751,-122.017672
"90",96,31,5,9,3,20,12,5,260,190,71,500,38,14.2,52,7.14285714285714,5.71428571428571,10,2.5,8.82352941176471,10,7.14285714285714,7.89473684210526,6.6,1.16279069767442,66.9810569515444,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Walsh Lake Diversion","Ambient Monitoring","2006-08-23",2006,"ABR, Inc.","08CED4479",47.384812,-121.989235
"91",97,36,9,9,3,17,12,7,262,4,132,500,0.8,26.4,52.4,9.52380952380952,10,10,2.5,7.05882352941176,10,10,7.78947368421052,10,9.81395348837209,86.6860602258039,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Hotel Creek (0342)","Ambient Monitoring","2006-08-23",2006,"ABR, Inc.","08CED4975",47.410569,-121.921792
"92",98,31,8,8,7,16,6,6,310,1,56,500,0.2,11.2,62,7.14285714285714,10,10,7.5,6.47058823529412,5,8.57142857142857,5.26315789473684,5.1,9.95348837209302,75.0015202164097,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Upper Cedar River Subbasin","Rock Creek (Upper Cedar)","Ambient Monitoring","2006-08-23",2006,"ABR, Inc.","08CED5032",47.415086,-121.887131
"93",99,38,10,8,7,22,11,11,132,4,30,268,1.49253731343284,11.1940298507463,49.2537313432836,10,10,10,7.5,10,10,10,8.61743912018853,5.09701492537313,9.65289829920167,90.8673523447633,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Webster Creek - Upper (0341)","Ambient Monitoring","2006-08-23",2006,"ABR, Inc.","08CED5046",47.4277,-121.91545
"94",100,17,2,2,2,4,3,0,355,141,29,500,28.2,5.8,71,0.476190476190476,1.42857142857143,1.42857142857143,1.25,0,1.25,0,2.89473684210526,2.4,3.44186046511628,14.5699306405549,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Mercer Is. Subbasin","Lake Washington tributary (Mercer Is.)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS1502",47.5578,-122.2297
"95",101,25,1,3,5,13,5,1,351,56,41,500,11.2,8.2,70.2,4.28571428571429,0,2.85714285714286,5,4.70588235294118,3.75,1.42857142857143,3.10526315789474,3.6,7.3953488372093,36.1279229194738,"King County - DNRP",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore S Subbasin","Denny Creek","Ambient Monitoring","2006-08-02",2006,"ABR, Inc.","08EAS1536",47.709929,-122.248781
"96",102,25,4,5,2,11,5,0,312,34,51,473,7.18816067653277,10.7822410147992,65.9619450317125,4.28571428571429,4.28571428571429,5.71428571428571,1.25,3.52941176470588,3.75,0,4.2205407811283,4.89112050739958,8.32833472638773,40.2551220653358,"King County - DNRP",8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS1964",47.529663,-122.200605
"97",103,18,2,5,3,13,6,3,387,272,52,500,54.4,10.4,77.4,0.952380952380952,1.42857142857143,5.71428571428571,2.5,4.70588235294118,5,4.28571428571429,1.21052631578947,4.7,0,30.497361049683,"King County - DNRP",8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2006-08-07",2006,"ABR, Inc.","08EAS2058",47.519171,-122.194691
"98",104,15,1,1,1,5,3,0,390,140,16,500,28,3.2,78,0,0,0,0,0,1.25,0,1.05263157894737,1.1,3.48837209302325,6.89100367197062,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Forbes Creek Subbasin","Forbes Creek (0242)","Ambient Monitoring","2006-08-02",2006,"ABR, Inc.","08EAS2191",47.695551,-122.197014
"99",105,11,1,1,2,4,3,0,433,401,1,500,80.2,0.2,86.6,0,0,0,1.25,0,1.25,0,0,0,0,2.5,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Kelsey Creek Subbasin","Kelsey Creek","Ambient Monitoring","2006-08-02",2006,"ABR, Inc.","08EAS2272",47.623286,-122.156843
"100",106,24,2,4,4,12,6,0,185,53,63,388,13.659793814433,16.2371134020619,47.680412371134,3.80952380952381,1.42857142857143,4.28571428571429,3.75,4.11764705882353,5,0,9.03147042864894,7.61855670103093,6.82330376408535,45.8647874763983,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Coal Creek (Cedar) Subbasin","Coal Creek (Lake Wash.)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS2446",47.55253,-122.16512
"101",107,8,1,1,1,4,1,0,461,311,1,500,62.2,0.2,92.2,0,0,0,0,0,0,0,0,0,0,0,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Kelsey Creek Subbasin","East Creek","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08EAS2546",47.582723,-122.157426
"102",108,21,2,6,4,15,9,3,314,170,62,500,34,12.4,62.8,2.38095238095238,1.42857142857143,7.14285714285714,3.75,5.88235294117647,8.75,4.28571428571429,5.05263157894737,5.7,2.09302325581395,46.466103014033,"King County - DNRP",8,"Cedar River / Lake Washington Basin","May Creek Subbasin","May Creek (Lake Washington)","Ambient Monitoring","2006-08-07",2006,"ABR, Inc.","08EAS2631",47.518948,-122.163144
"103",109,20,3,2,3,11,2,0,317,126,1,500,25.2,0.2,63.4,1.9047619047619,2.85714285714286,1.42857142857143,2.5,3.52941176470588,0,0,4.89473684210526,0,4.13953488372093,21.2541596810083,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Bear Creek (Sammamish River)","Ambient Monitoring","2006-09-06",2006,"ABR, Inc.","08BEA3474",47.677597,-122.098301
"104",110,23,2,3,4,9,5,0,262,83,6,500,16.6,1.2,52.4,3.33333333333333,1.42857142857143,2.85714285714286,3.75,2.35294117647059,3.75,0,7.78947368421052,0.1,6.13953488372093,31.5009973634497,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek","Ambient Monitoring","2006-09-06",2006,"ABR, Inc.","08EVA3555",47.67462,-122.081052
"105",111,22,1,4,4,10,6,1,37,3,23,87,3.44827586206897,26.4367816091954,42.5287356321839,2.85714285714286,0,4.28571428571429,3.75,2.94117647058824,5,1.42857142857143,10,10,9.19807538091419,49.460680422931,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108)","Ambient Monitoring","2006-09-14",2006,"ABR, Inc.","08EVA3640",47.674662,-122.072706
"106",112,32,3,4,3,14,9,2,360,8,29,500,1.6,5.8,72,7.61904761904762,2.85714285714286,4.28571428571429,2.5,5.29411764705882,8.75,2.85714285714286,2.63157894736842,2.4,9.62790697674419,48.822651190219,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0107)","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08EVA3642",47.67972,-122.07785
"107",113,30,4,7,5,15,9,3,302,37,69,500,7.4,13.8,60.4,6.66666666666667,4.28571428571429,8.57142857142857,5,5.88235294117647,8.75,4.28571428571429,5.68421052631579,6.4,8.27906976744186,63.8051570444579,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0108A)","Ambient Monitoring","2006-08-28",2006,"ABR, Inc.","08EVA3813",47.67341,-122.063447
"108",114,31,6,7,3,15,8,4,279,15,93,500,3,18.6,55.8,7.14285714285714,7.14285714285714,8.57142857142857,2.5,5.88235294117647,7.5,5.71428571428571,6.89473684210526,8.8,9.30232558139535,69.4508439361057,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek","Ambient Monitoring","2006-09-06",2006,"ABR, Inc.","08EVA3897",47.651634,-122.050406
"109",115,20,4,2,4,12,6,2,389,83,92,500,16.6,18.4,77.8,1.9047619047619,4.28571428571429,1.42857142857143,3.75,4.11764705882353,5,2.85714285714286,1.10526315789474,8.7,6.13953488372093,39.2886355766297,"King County - DNRP",8,"Sammamish River Basin","Evans Creek Subbasin","Evans Creek tributary (0111A)","Ambient Monitoring","2006-08-24",2006,"ABR, Inc.","08EVA4249",47.63898,-122.024276
"110",116,32,7,5,7,21,6,4,369,11,50,500,2.2,10,73.8,7.61904761904762,8.57142857142857,5.71428571428571,7.5,9.41176470588235,5,5.71428571428571,2.15789473684211,4.5,9.48837209302326,65.6770791547953,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek","Ambient Monitoring","2006-08-01",2006,"ABR, Inc.","08ISS3877",47.551207,-122.046876
"111",117,29,4,7,6,13,10,3,115,4,40,244,1.63934426229508,16.3934426229508,47.1311475409836,6.19047619047619,4.28571428571429,8.57142857142857,6.25,4.70588235294118,10,4.28571428571429,9.17601380500431,7.69672131147541,9.61875714830347,70.7807079510577,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0198)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08ISS3958",47.518325,-122.036396
"112",118,29,7,6,5,20,6,5,314,5,55,500,1,11,62.8,6.19047619047619,8.57142857142857,7.14285714285714,5,8.82352941176471,5,7.14285714285714,5.05263157894737,5,9.76744186046512,67.6912218987962,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek","Ambient Monitoring","2006-08-01",2006,"ABR, Inc.","08ISS3962",47.538939,-122.0426
"113",119,30,7,7,5,20,10,7,235,7,53,500,1.4,10.6,47,6.66666666666667,8.57142857142857,8.57142857142857,5,8.82352941176471,10,10,9.21052631578947,4.8,9.67441860465116,81.3179981417292,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Fifteenmile Creek","Ambient Monitoring","2006-09-12",2006,"ABR, Inc.","08ISS4294",47.484906,-122.028632
"114",120,33,9,9,4,18,8,7,211,5,60,424,1.17924528301887,14.1509433962264,49.7641509433962,8.09523809523809,10,10,3.75,7.64705882352941,7.5,10,8.48311817279047,6.57547169811321,9.72575691092585,81.776643700597,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek tributary (0203)","Ambient Monitoring","2006-08-03",2006,"ABR, Inc.","08ISS4373",47.501198,-122.02214
"115",121,33,7,7,4,13,7,6,299,5,32,500,1,6.4,59.8,8.09523809523809,8.57142857142857,8.57142857142857,3.75,4.70588235294118,6.25,8.57142857142857,5.8421052631579,2.7,9.76744186046512,66.824953286088,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","High Point Creek","Ambient Monitoring","2006-08-15",2006,"ABR, Inc.","08ISS4573",47.531946,-121.976205
"116",122,26,6,6,4,16,7,4,255,59,50,500,11.8,10,51,4.76190476190476,7.14285714285714,7.14285714285714,3.75,6.47058823529412,6.25,5.71428571428571,8.15789473684211,4.5,7.25581395348837,61.1462016875294,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Carey Creek","Ambient Monitoring","2006-08-29",2006,"ABR, Inc.","08ISS4724",47.427716,-121.978422
